40,40,40,40,40,40,40,40,44,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,44,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,99,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,44,99,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,44,99,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,44,99,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,44,105,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,44,105,105,105,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,61,105,105,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,61,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,88,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,88,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,88,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,99,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,105,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,105,105,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,44,105,120,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,99,105,120,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,44,99,105,120,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,44,99,105,120,120,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,44,99,105,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,44,105,105,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,44,105,105,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,61,105,105,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,61,105,120,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,88,105,120,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,88,105,120,120,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,88,105,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,99,105,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,105,105,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,105,105,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,44,105,120,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,99,105,120,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,44,99,105,120,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,44,99,105,120,120,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,44,99,105,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,44,105,105,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,44,105,105,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,61,105,105,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,61,105,105,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,88,105,120,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,88,105,120,120,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,88,105,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,99,105,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,105,105,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,105,105,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,44,105,120,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,99,105,120,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,44,99,120,120,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,44,99,120,120,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,44,99,120,120,120,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,44,105,120,120,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,44,105,120,120,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,61,105,120,120,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,61,105,120,120,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,88,105,120,120,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,88,105,120,120,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,88,105,120,40,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,99,105,120,40,40,40,40,40,40,40,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
