xHistory,uHistory,tHistory,rHistory,JHistory
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.3000000000005,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.4000000000005,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.500000000000504,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.600000000000506,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.70000000000051,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.80000000000051,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.90000000000051,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.00000000000051,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.10000000000051,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.200000000000514,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.300000000000516,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.40000000000052,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.50000000000052,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.60000000000052,[73.],1824.3872248145115
[[72]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.70000000000052,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.80000000000052,[73.],1805.413683926296
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",55.900000000000524,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",56.000000000000526,[73.],1813.144470413991
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.10000000000053,[70.],1000.3675826212058
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.20000000000053,[70.],968.3675826212058
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.30000000000053,[70.],968.3675826212058
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.40000000000053,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.50000000000053,[70.],968.3675826212058
[[71]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.600000000000534,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.700000000000536,[70.],968.8181599975176
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.80000000000054,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",56.90000000000054,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.00000000000054,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.10000000000054,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.20000000000054,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.300000000000544,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.400000000000546,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.50000000000055,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.60000000000055,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.70000000000055,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.80000000000055,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",57.90000000000055,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.000000000000554,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.100000000000556,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.20000000000056,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.30000000000056,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.40000000000056,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.50000000000056,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.60000000000056,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.700000000000564,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.800000000000566,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",58.90000000000057,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.00000000000057,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.10000000000057,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.20000000000057,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.30000000000057,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.400000000000574,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.500000000000576,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.60000000000058,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.70000000000058,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.80000000000058,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",59.90000000000058,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.00000000000058,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.100000000000584,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.200000000000585,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.30000000000059,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.40000000000059,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.50000000000059,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.60000000000059,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.70000000000059,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.800000000000594,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",60.900000000000595,[70.],971.6558692102178
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.0000000000006,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.1000000000006,[70.],968.3675826212058
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.2000000000006,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.3000000000006,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.4000000000006,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.500000000000604,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.600000000000605,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.70000000000061,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.80000000000061,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",61.90000000000061,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",62.00000000000061,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",62.10000000000061,[70.],971.6558692102178
[[69]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.200000000000614,[68.],475.12776114633186
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.300000000000615,[68.],450.6277611463434
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.40000000000062,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.50000000000062,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.60000000000062,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.70000000000062,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.80000000000062,[68.],454.83307007273265
[[66]],"[[15.]
 [15.]
 [15.]
 [15.]]",62.900000000000624,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.000000000000625,[68.],462.8602093590963
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.10000000000063,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.20000000000063,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.30000000000063,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.40000000000063,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.50000000000063,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.600000000000634,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.700000000000635,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.80000000000064,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",63.90000000000064,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.00000000000064,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.10000000000063,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.20000000000063,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.30000000000062,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.40000000000062,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.50000000000061,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.6000000000006,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.7000000000006,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.8000000000006,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",64.90000000000059,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.00000000000058,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.10000000000058,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.20000000000057,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.30000000000057,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.40000000000056,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.50000000000055,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.60000000000055,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.70000000000054,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.80000000000054,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",65.90000000000053,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.00000000000053,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.10000000000052,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.20000000000051,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.30000000000051,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.4000000000005,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.5000000000005,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.60000000000049,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.70000000000049,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.80000000000048,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",66.90000000000047,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.00000000000047,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.10000000000046,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.20000000000046,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.30000000000045,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.40000000000045,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.50000000000044,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.60000000000043,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.70000000000043,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.80000000000042,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",67.90000000000042,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.00000000000041,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.1000000000004,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.2000000000004,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.3000000000004,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.40000000000039,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.50000000000038,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.60000000000038,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.70000000000037,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.80000000000037,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",68.90000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",69.00000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",69.10000000000035,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",69.20000000000034,[68.],454.83307007273265
[[67]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.30000000000034,[73.],1969.9086373540063
[[73]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.40000000000033,[73.],1879.187295493029
[[73]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.50000000000033,[73.],1801.194865351427
[[72]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.60000000000032,[73.],1801.194865351427
[[69]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.70000000000032,[73.],1805.413683926296
[[68]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.80000000000031,[73.],1839.1419471278582
[[68]],"[[30.]
 [30.]
 [30.]
 [30.]]",69.9000000000003,[73.],1857.4086373540308
[[69]],"[[30.]
 [30.]
 [30.]
 [30.]]",70.0000000000003,[73.],1857.4086373540308
