,u0,u1,u2,x_fil0,x_fil1,x_fil2
4281,10.0,10.0,31.0,-3.6984185791015625,3.760929107666016,5.6911474609375
4282,10.0,10.0,31.0,-3.897114562988281,1.84528076171875,5.1592236328125
4283,10.0,10.0,31.0,-4.058948669433594,-0.3028167724609375,5.0864111328125
4284,10.0,10.0,31.0,-4.30208984375,-2.0298180389404297,5.1513916015625
4285,10.0,10.0,31.0,-4.30035400390625,-3.720040664672852,5.31261962890625
4286,10.0,10.0,31.0,-4.138975830078125,-5.471869430541992,5.2165087890625
4287,10.0,10.0,10.0,-3.7615116882324218,-6.649228096008301,5.08479248046875
4288,10.0,10.0,10.0,-3.519114837646484,-7.952830276489259,4.87950439453125
4289,10.0,10.0,10.0,-3.235464324951172,-8.998276557922363,4.443557128906249
4290,10.0,10.0,10.0,-3.0923509216308593,-9.823856086730958,4.036513671874999
4291,10.0,10.0,10.0,-3.0004063415527344,-9.871560974121094,3.3596435546875
4292,10.0,10.0,10.0,-2.8137403869628903,-10.1920463180542,2.5369287109375
4293,10.0,10.0,10.0,-2.5264547729492186,-10.336311111450195,1.876904296875
4294,10.0,10.0,10.0,-2.26955322265625,-9.576779785156251,1.20351806640625
4295,10.0,10.0,10.0,-2.1729518127441403,-8.574179725646973,0.72360595703125
4296,10.0,10.0,10.0,-2.006881103515625,-7.510776062011719,0.3555712890625
4297,10.0,10.0,10.0,-2.182379455566406,-6.811238136291505,-0.19173339843750004
4298,10.0,10.0,10.0,-2.1740023803710935,-6.288396148681641,-0.6400708007812501
4299,10.0,10.0,10.0,-2.1180311584472653,-5.7590750885009765,-0.8438549804687501
4300,10.0,10.0,10.0,-2.073242645263672,-5.0989202117919925,-0.9279138183593751
4301,10.0,10.0,10.0,-2.260221710205078,-4.726160125732422,-1.0357873535156252
4302,10.0,10.0,10.0,-2.236811218261719,-4.157228546142578,-1.1343420410156249
4303,10.0,10.0,10.0,-2.280601348876953,-3.627432098388672,-1.164622802734375
4304,10.0,10.0,10.0,-2.2292855834960936,-2.678839645385742,-1.1785437011718751
4305,10.0,10.0,10.0,-0.2660246276855469,-2.3161956024169923,-1.140447998046875
