,u0,u1,u2,x_sim0,x_sim1,x_sim2
278,10.0,10.0,10.0,65.95549791860502,65.30785727031194,66.33356218757397
279,10.0,10.0,10.0,65.96391597759934,65.31796238110654,66.34373936941891
280,10.0,10.0,10.0,65.97133615909713,65.32787161023627,66.35365811925561
281,10.0,10.0,10.0,65.97782401983868,65.33749715762359,66.36324017240727
282,10.0,10.0,10.0,65.98344610769131,65.34676814548135,66.37242334698382
283,10.0,10.0,10.0,65.98826901619572,65.35562885207558,66.38115980357789
284,10.0,10.0,10.0,65.9923585844106,65.36403703743746,66.38941440259889
285,10.0,10.0,10.0,65.99577922917199,65.37196236678089,66.39716316374773
286,10.0,10.0,10.0,65.99859339729424,65.37938493533069,66.40439183022335
287,10.0,10.0,10.0,66.00086112573476,65.38629389648699,66.41109453860544
288,10.0,10.0,10.0,66.00263969830681,65.39268619372379,66.41727259395367
289,10.0,10.0,10.0,66.00398338813595,65.3985653953227,66.42293334848088
290,10.0,10.0,10.0,66.0049432757004,65.40394062995692,66.4280891811785
291,10.0,10.0,10.0,66.00556713296339,65.40882562024535,66.4327565749736
292,10.0,10.0,10.0,66.00589936478244,65.41323781067484,66.43695528736359
293,10.0,10.0,10.0,66.0059809994577,65.41719758571942,66.44070760998689
294,10.0,10.0,10.0,66.00584972095227,65.42072757355525,66.4440377122284
295,10.0,10.0,10.0,66.00553993597231,65.42385203046021,66.44697106371468
296,10.0,10.0,10.0,66.00508286973086,65.42659630078349,66.44953393040751
297,10.0,10.0,10.0,66.00450668483013,65.42898634725974,66.45175293894391
298,10.0,10.0,10.0,66.00383661828023,65.43104834641044,66.45365470388424
299,10.0,10.0,10.0,66.00309513222496,65.43280834381105,66.45526551260319
300,10.0,10.0,10.0,66.00230207446484,65.43429196409497,66.45661106268521
301,10.0,10.0,10.0,66.00147484535469,65.43552417070448,66.45771624685261
302,10.0,10.0,10.0,66.00062856810459,65.43652907057628,66.45860498065548
303,10.0,10.0,10.0,65.9997762599308,65.43732975915624,66.45930006837935
304,10.0,10.0,10.0,65.99892900188748,65.43794820136817,66.45982310287243
305,10.0,10.0,10.0,65.99809610555984,65.43840514440816,66.46019439525287
306,10.0,10.0,10.0,65.99728527511776,65.43872005849369,66.46043293072425
307,10.0,10.0,10.0,65.9965027635154,65.43891110196095,66.460556346998
308,10.0,10.0,10.0,65.99575352187954,65.43899510737049,66.46058093209261
309,10.0,10.0,10.0,65.99504134135836,65.43898758554545,66.46052163854672
310,10.0,10.0,10.0,65.99436898690396,65.43890274472864,66.46039211134504
311,10.0,10.0,10.0,65.99373832263996,65.43875352229773,66.46020472710896
312,10.0,10.0,10.0,65.99315042861876,65.43855162672388,66.45997064234773
313,10.0,10.0,10.0,65.9926057089065,65.43830758769384,66.45969984879768
314,10.0,10.0,10.0,65.99210399104591,65.43803081253948,66.45940123409719
315,10.0,10.0,10.0,65.99164461704265,65.43772964732952,66.45908264625163
316,10.0,10.0,10.0,65.99122652609903,65.43741144117688,66.45875096053587
317,10.0,10.0,10.0,65.99084832938276,65.43708261249964,66.45841214766163
318,10.0,10.0,10.0,65.990508377169,65.43674871614516,66.45807134220267
319,10.0,10.0,10.0,65.99020481873245,65.43641451044475,66.45773291042308
320,10.0,10.0,10.0,65.98993565539458,65.43608402341093,66.457400516793
321,10.0,10.0,10.0,65.98969878715,65.43576061742137,66.45707718860207
322,10.0,10.0,10.0,65.98949205330729,65.43544705185226,66.4567653781944
323,10.0,10.0,10.0,65.98931326758336,65.43514554323191,66.45646702245084
324,10.0,10.0,10.0,65.98916024808919,65.43485782258013,66.45618359923486
325,10.0,10.0,10.0,65.98903084263765,65.43458518968514,66.45591618059792
326,10.0,10.0,10.0,65.98892294979376,65.43432856414368,66.45566548261078
327,10.0,10.0,10.0,65.9888345360733,65.43408853305588,66.45543191174755
328,10.0,10.0,10.0,65.9887636496792,65.4338653953227,66.45521560780203
329,10.0,10.0,10.0,65.98870843114614,65.43365920254273,66.45501648335984
330,10.0,10.0,10.0,65.98866712124342,65.43346979654562,66.45483425988793
331,10.0,10.0,10.0,65.98863806646516,65.43329684363404,66.454668500533
332,10.0,10.0,10.0,65.98861972241424,65.43313986563409,66.45451863974628
333,10.0,10.0,10.0,65.98861065536504,65.43299826787661,66.45438400987113
334,10.0,10.0,10.0,65.98860954226676,65.4328713642497,66.45426386484539
335,10.0,10.0,10.0,65.9886151694284,65.43275839947572,66.45415740118138
336,10.0,10.0,10.0,65.98862643010398,65.43265856877566,66.45406377639341
337,10.0,10.0,10.0,65.9886423211766,65.43257103508982,66.45398212504728
338,10.0,10.0,10.0,65.98866193911986,65.43249494402632,66.45391157260725
339,10.0,10.0,10.0,65.98868447539613,65.43242943671036,66.45385124725556
340,10.0,10.0,10.0,65.9887092114333,65.4323736607047,66.45380028985616
