,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
43,3061.683929,0.0,0.0,0.0,-0.4459807850104096,-2.0528494265783053,-0.08659110834755257,18.0,76.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,0.0
44,3061.841137,0.0,0.0,0.0,-0.555376386357374,-1.9773159925719028,-0.16846188278606622,17.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
45,3062.000013,0.0,0.0,0.0,-0.6770906543593971,-1.5179679529021541,-0.346283824914825,17.0,77.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
46,3062.179567,0.0,0.0,0.0,-0.4652332327743349,-1.1986796138954645,-0.19685685204305958,19.0,76.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
47,3062.339487,0.0,0.0,0.0,-0.3815012766407446,-1.2842508443888363,-0.16350916518567704,18.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,182.0,0.0
48,3062.49782,0.0,0.0,0.0,-0.6580042928178753,-1.4200023324904407,-0.403399212154949,16.0,74.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
49,3062.655457,0.0,0.0,0.0,-0.9487546185772442,-0.9089074848474326,-0.3377531792550217,16.0,78.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,168.0,0.0
50,3062.812722,0.0,0.0,0.0,-0.718603900785038,-0.8254519369943552,-0.44935291329739346,19.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
51,3062.982306,0.0,0.0,0.0,-0.4316361743257109,-1.1699689064901833,-0.4360306543026242,19.0,73.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
52,3063.144041,0.0,0.0,0.0,-0.20035368575986512,-1.049898573098119,-0.39120384254854645,19.0,76.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
53,3063.301909,0.0,0.0,0.0,-0.3227316865161929,-0.5409728455980769,-0.4327439282295673,17.0,78.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
54,3063.459499,0.0,0.0,0.0,-0.3336626056878065,-0.8377088784594662,-0.40573301407758766,18.0,73.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
