,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
62,2856.971304,0.0,0.0,0.0,-0.3790383170653837,-2.1038712936758373,-0.6348805947351694,18.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
63,2857.128552,0.0,0.0,0.0,2.2913493011061976,-1.7742386651441393,-0.4921716655718642,35.0,76.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
64,2857.286451,0.0,0.0,0.0,2.545010290156188,-1.7500487403332698,-0.5753728882276592,19.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
65,2857.468514,0.0,0.0,0.0,2.0529342897630545,-1.7981553296963,-0.5384982632538469,18.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
66,2857.628501,0.0,0.0,0.0,1.3182035137083647,-1.6811829359987343,-0.6294426856085851,16.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
67,2857.785642,0.0,0.0,0.0,1.1219626653399248,-1.8626980764546346,-0.8145777568915848,19.0,73.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
68,2857.945551,0.0,0.0,0.0,1.2184566847742704,-1.9223475601811657,-0.9036136608544796,20.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
69,2858.103554,0.0,0.0,0.0,1.17347028021107,-2.0914024860570066,-0.9589021304200047,19.0,73.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
70,2858.273195,0.0,0.0,0.0,1.2577659710250901,-2.1074376295321713,-1.2366076915872002,20.0,74.0,67.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
71,2858.434896,0.0,0.0,0.0,1.0500743559972778,-2.086688575248388,-1.4346771178829743,18.0,74.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
72,2858.592653,0.0,0.0,0.0,0.6592643129933786,-1.760320928789369,-1.4230189567297389,17.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,180.0,0.0
73,2858.751512,0.0,0.0,0.0,0.4646184101807296,-2.048757539048836,-1.4579493355692437,18.0,72.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
74,2858.909343,0.0,0.0,0.0,0.030542753178781634,-1.4873478996739635,-1.1161129457170462,16.0,78.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,180.0,0.0
75,2859.079456,0.0,0.0,0.0,-0.07918948156407923,-0.674311462343482,-0.9874928906002696,18.0,79.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
76,2859.241948,0.0,0.0,0.0,0.2093642836565901,-0.7588535537341699,-1.0893967222791732,20.0,74.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
