,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,J
151,2813.833215,2.32086602510502,8.187119948743451,9.648882429441255,10.62432165929468,5.073881220967394,2.690741180193986,19.0,94.0,86.0,70.0,66.0,65.0,24.000000000002704,42.000000000003716,42.00000000000535,2696.403554071354
152,2813.990352,1.3551568628929438,7.1288964578253635,9.960573506572391,8.922597789017473,6.195386400750108,2.93614760337769,20.0,96.0,87.0,70.0,67.0,65.0,24.000000000002704,42.000000000003716,42.00000000000535,2583.4786123242793
153,2814.170715,0.6184665997806821,5.9369065729286215,9.960573506572391,10.375706091491157,6.858209122150718,3.444708091413145,38.0,93.0,93.0,70.0,68.0,65.0,10.55355017150655,34.000000000006075,42.000000000012626,2040.169990684725
154,2814.334147,0.15708419435684515,4.686047402353436,9.648882429441258,9.211176926587239,7.141671255887651,4.219322556087145,19.0,91.0,99.0,71.0,68.0,65.0,9.000000000002087,34.00000000000467,42.000000000005464,1991.1105429940983
155,2814.522857,0.0,3.454915028125264,9.045084971874736,7.7765154640147705,6.94730952629163,5.1097072700484345,20.0,87.0,103.0,71.0,69.0,65.0,9.000000000007242,26.00000000001379,42.00000000002084,1696.2544015832334
156,2814.695775,0.0,2.3208660251050164,8.187119948743447,6.654345081325295,6.707799603105313,5.427897329386865,20.0,87.0,94.0,71.0,70.0,66.0,9.000000000007242,26.00000000001379,42.00000000002084,1565.7586066009503
157,2814.855403,0.0,1.355156862892941,7.128896457825362,5.588931243069709,6.7070196071444546,5.9864525114649085,19.0,89.0,102.0,71.0,70.0,67.0,9.000000000007242,26.00000000001379,42.00000000002084,1531.1529633216478
158,2815.03489,0.0,0.6184665997806799,5.9369065729286215,4.6897618898583815,6.363425576069764,6.626285792408495,19.0,85.0,104.0,71.0,71.0,67.0,9.0,10.952206939351461,34.0,1040.0373961025007
159,2815.205919,0.0,0.15708419435684515,4.686047402353436,3.9599278673512894,5.7126547936625744,6.868464992953196,19.0,82.0,98.0,71.0,71.0,68.0,9.000000000001895,9.000000000002132,32.000000000004555,800.1309281412679
160,2815.387249,0.0,0.0,3.454915028125264,3.057083030905257,5.21958262983302,7.149473893668838,17.0,83.0,101.0,71.0,71.0,69.0,9.000000000001982,9.000000000002258,26.0000000000037,635.107763766202
161,2815.558511,0.0,0.0,2.32086602510502,2.1020375343659015,4.552687936579733,7.063640261297773,16.0,80.0,94.0,71.0,71.0,70.0,9.000000000001034,9.00000000000119,13.667448598309988,460.5537762461432
162,2815.722111,0.0,0.0,1.3551568628929438,0.9840850410719457,3.1799073732490726,6.81973950718822,14.0,72.0,92.0,70.0,71.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,329.95214944144504
163,2815.881544,0.0,0.0,0.6184665997806821,-0.1449225497639266,1.7084453935204094,6.8495647839977805,13.0,70.0,97.0,70.0,71.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,279.06971384182725
164,2816.037608,0.0,0.0,0.15708419435684404,-1.0941249950101946,0.09053273235155057,6.927636188849605,13.0,66.0,97.0,69.0,71.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,287.6661911779034
165,2816.204202,0.0,0.0,0.0,-1.8644820591606548,-1.5935502782405353,6.543685288555998,13.0,63.0,88.0,68.0,71.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,338.28470625574107
166,2816.368785,0.0,0.0,0.0,-2.490252993719179,-3.214249054971081,5.937365821402955,13.0,61.0,84.0,68.0,71.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,396.71044212316576
167,2816.524677,0.0,0.0,0.0,-2.688614976367087,-4.666933982567316,5.255160542224344,15.0,60.0,81.0,68.0,70.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,473.16230700167074
168,2816.679871,0.0,0.0,0.0,-2.3181711975280974,-6.059047153977485,4.620409972309376,18.0,58.0,80.0,68.0,69.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,558.3103166730091
169,2816.834833,0.0,0.0,0.0,-1.9185980104540734,-7.134688290016312,4.144350832086507,18.0,59.0,81.0,68.0,68.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,655.0450918057381
170,2817.004111,0.0,0.0,0.0,-1.5959788373808306,-7.890996765738652,3.6693107137164995,18.0,60.0,79.0,68.0,68.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,745.9128288608345
171,2817.165873,0.0,0.0,0.0,-1.4891218278001799,-8.485057895451483,3.3115177305109365,17.0,60.0,80.0,68.0,68.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,806.0363213937082
172,2817.320853,0.0,0.0,0.0,-1.4355551405073617,-9.064216749286427,2.7838440490059932,17.0,59.0,75.0,68.0,68.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,861.2124325683465
173,2817.476163,0.0,0.0,0.0,-1.3914342050988293,-9.36318409429628,2.351385660182464,17.0,61.0,76.0,68.0,68.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,903.7639157961969
174,2817.63133,0.0,0.0,0.0,-1.2004972252771116,-9.660515072973983,2.160455554808168,18.0,60.0,79.0,68.0,68.0,70.0,9.00000000000053,9.000000000000751,9.000000000000416,913.1844721367829
175,2817.802125,0.0,0.0,0.0,-0.8571053864912384,-9.34676411927298,2.0868443660311327,19.0,66.0,80.0,68.0,68.0,70.0,9.000000000000274,9.227985186270212,9.000000000000215,940.6146942729357
176,2817.965862,0.0,0.0,0.0,-0.700472059426485,-9.352230606737674,2.0866648136642647,18.0,62.0,81.0,68.0,68.0,70.0,9.000000000000274,9.227985186270212,9.000000000000215,881.5576773714363
177,2818.121192,0.0,0.0,0.0,-0.4521879338291517,-8.960868119196299,1.7992819054350955,19.0,67.0,75.0,68.0,68.0,69.0,9.000000000000274,9.227985186270212,9.000000000000215,880.472211456147
178,2818.27859,0.0,0.0,0.0,-0.21666755820356487,-8.058047531506826,1.600913087592457,19.0,72.0,77.0,68.0,68.0,69.0,9.000000000000293,9.000000000000018,9.000000000000519,798.6378301759975
179,2818.433973,0.0,0.0,0.0,-0.4908717046927227,-7.511374736240529,1.4622021813910537,16.0,69.0,77.0,68.0,68.0,69.0,9.000000000000293,9.000000000000018,9.000000000000519,661.849007738833
180,2818.600816,0.0,0.0,0.0,-0.5035550971468408,-6.9391352482575455,1.3988952673134598,18.0,71.0,78.0,68.0,68.0,69.0,9.000000000000293,9.000000000000018,9.000000000000519,589.2492129468304
181,2818.764674,0.0,0.0,0.0,-0.44546141950290563,-5.9515449730179215,1.2092264146729756,18.0,76.0,75.0,68.0,68.0,69.0,9.000000000000293,9.000000000000018,9.000000000000519,521.4271188016503
182,2818.92019,0.0,0.0,0.0,-0.24421986941450458,-5.431047532605254,1.0230082321063763,19.0,72.0,75.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,413.3129340051696
183,2819.075643,0.0,0.0,0.0,-0.35767989886275986,-5.092752525046929,0.723472841367188,17.0,72.0,72.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,359.1645566400064
184,2819.230877,0.0,0.0,0.0,-0.5169925033561324,-4.720556827533248,0.5474751105152018,17.0,73.0,74.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,323.0186279086246
185,2819.399679,0.0,0.0,0.0,-0.6452886498275956,-4.108988591102164,0.47596886333159993,17.0,76.0,75.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,291.97264137124034
186,2819.563587,0.0,0.0,0.0,-0.28430512935117536,-3.742879303881039,0.2794124083216909,20.0,74.0,72.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,251.41198563964033
187,2819.718742,0.0,0.0,0.0,-0.04624049849415046,-3.391797559956601,0.13712431968621797,19.0,75.0,73.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,224.09640379077203
188,2819.878947,0.0,0.0,0.0,-0.19795798263392017,-3.085344315989631,0.3303642124055113,17.0,75.0,79.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,202.86837020263852
189,2820.035101,0.0,0.0,0.0,-0.23241000936538514,-3.0288442487102967,0.25352199525799257,18.0,73.0,73.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,192.13699531725433
190,2820.201735,0.0,0.0,0.0,-0.22577886313401807,-2.8320719660050124,0.27480004345582065,18.0,75.0,76.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,188.63678263578205
191,2820.371617,0.0,0.0,0.0,-0.37585615927037397,-2.5340798589400615,0.32504485917431314,17.0,76.0,76.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,180.6037431526904
192,2820.527474,0.0,0.0,0.0,-0.3761589233773184,-1.9836919331560383,0.16705575558377372,18.0,79.0,72.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,170.34504264495138
193,2820.683171,0.0,0.0,0.0,-0.03248284213124508,-1.7634751741662062,-0.004001112663181594,20.0,76.0,72.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,150.65851483947733
194,2820.838414,0.0,0.0,0.0,0.15774447720783114,-1.647639544102502,-0.09257083855150583,19.0,76.0,73.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,142.5250931457201
195,2821.010492,0.0,0.0,0.0,0.43269959631482946,-1.7447681642248773,-0.3521790685144923,20.0,74.0,69.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,139.1796832324417
196,2821.175634,0.0,0.0,0.0,0.22477614125785506,-1.960867421613437,-0.5066869638332223,17.0,73.0,71.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,140.6567408343614
197,2821.33084,0.0,0.0,0.0,0.11053087791463723,-1.9641209085730278,-0.5605532617319522,18.0,75.0,72.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,145.14203217950066
198,2821.488105,0.0,0.0,0.0,0.05272162184010254,-1.9250127776481,-0.5939401116488625,18.0,75.0,72.0,68.0,68.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,145.11799371791483
199,2821.643579,0.0,0.0,0.0,0.00541831947333149,-1.7017474742687497,-0.42291702787046237,18.0,77.0,76.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,144.14693642301816
200,2821.809617,0.0,0.0,0.0,-0.1881452724394248,-1.6714238982119511,-0.4398090614951027,17.0,75.0,72.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,139.3518460093872
201,2821.973209,0.0,0.0,0.0,-0.06863994974972032,-1.7848989704916665,-0.5465079680033753,19.0,74.0,71.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,138.99470021138626
202,2822.129344,0.0,0.0,0.0,-0.05939664182454196,-1.512649095040172,-0.4943611107427661,18.0,78.0,74.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,141.08493359850524
203,2822.284943,0.0,0.0,0.0,-0.24130749503025628,-1.5928650616252764,-0.5189344979873889,17.0,74.0,72.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,135.49259240775876
204,2822.440186,0.0,0.0,0.0,-0.2669364094875779,-1.549828041049757,-0.6103747463049061,18.0,76.0,71.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,137.39344121084608
205,2822.606356,0.0,0.0,0.0,-0.25375688129097584,-1.5684131302289983,-0.5461960754495614,18.0,75.0,74.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,136.5871005051736
206,2822.769915,0.0,0.0,0.0,-0.08857902822745034,-1.604655484579182,-0.6602588398206581,19.0,75.0,70.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,136.9231525718032
207,2822.924957,0.0,0.0,0.0,-0.07621530276840405,-1.9221796771733477,-0.6968812326797207,18.0,72.0,72.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,137.29301049016104
208,2823.087573,0.0,0.0,0.0,0.20997386102143833,-1.7614349906887594,-0.45662566767031,20.0,77.0,77.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,144.14323542143268
209,2823.248107,0.0,0.0,0.0,0.04452647973694068,-1.6226632205803764,-0.45647750944653165,17.0,76.0,72.0,68.0,66.0,68.0,9.000000000000293,9.000000000000018,9.000000000000519,140.54066680239464
210,2823.4152,0.0,0.0,0.0,0.11917823043475861,-1.6283909439673516,-0.5106500737559738,19.0,75.0,72.0,68.0,66.0,67.0,9.000000000000293,9.000000000000018,9.000000000000519,137.59443638011317
211,2823.57929,0.15708419435684462,0.0,0.0,0.24802449288863526,-1.8457996312051466,-0.6530187868080612,19.0,73.0,70.0,68.0,66.0,67.0,9.000000000000293,9.000000000000018,9.000000000000519,137.62644140365026
212,2823.734549,0.6184665997806821,0.0,0.0,0.04174583077584115,-1.8710046887862006,-0.6410128314806571,17.0,75.0,73.0,68.0,66.0,67.0,9.000000000000293,9.000000000000018,9.000000000000519,142.12212414488434
213,2823.890859,1.3551568628929422,0.0,0.0,-0.03759621327311935,-1.8494192666527556,-0.7477531587987096,18.0,75.0,70.0,68.0,66.0,67.0,9.000000000000293,9.000000000000018,9.000000000000519,144.81960185877847
214,2824.047378,2.3208660251050173,0.0,0.0,-0.06752770080552084,-1.3520105587423177,-0.8669446169056574,18.0,80.0,70.0,68.0,66.0,67.0,9.000000000000293,9.000000000000018,9.000000000000519,152.53471446001606
215,2824.213831,3.4549150281252627,0.0,0.0,0.06272487198367882,-1.2292938874230541,-1.0128841677450875,19.0,76.0,69.0,68.0,66.0,67.0,24.0,9.000000000000018,9.000000000000519,503.4672622589377
216,2824.381163,4.6860474023534335,0.15708419435684404,0.0,-0.2633173483844904,-0.9256836489034153,-1.0427933227523227,16.0,79.0,71.0,68.0,66.0,67.0,24.0,9.000000000000018,9.000000000000519,411.4647646506929
217,2824.536573,5.936906572928624,0.6184665997806821,0.0,-0.47361547456153064,-0.9042058969547733,-1.0952139996811323,17.0,76.0,70.0,68.0,66.0,67.0,24.0,9.000000000000018,9.000000000000519,460.6085766699971
218,2824.692236,7.128896457825364,1.3551568628929422,0.0,-0.609442604637533,-1.0456443981377626,-1.2480163091775014,17.0,75.0,68.0,68.0,66.0,67.0,32.0,9.000000000000018,9.000000000000519,768.8012402192248
219,2824.849278,8.187119948743451,2.3208660251050164,0.0,-0.875137093777504,-1.0841400847102305,-1.3933149937783085,16.0,76.0,68.0,68.0,66.0,67.0,32.0,9.000000000000018,9.000000000000519,834.9673243560165
220,2825.020804,9.045084971874736,3.4549150281252627,0.0,-0.9693815703899031,-1.1903243509150931,-1.4117236624342286,17.0,75.0,70.0,68.0,66.0,67.0,40.0,26.0,9.000000000000519,1629.4474982057145
221,2825.184932,9.648882429441255,4.6860474023534335,0.15708419435684404,-0.5470122715339838,-1.2975725866566825,-1.4549328554392698,20.0,75.0,69.0,68.0,66.0,67.0,40.0,26.0,9.000000000000519,1579.1280906544034
222,2825.340028,9.960573506572391,5.9369065729286215,0.6184665997806815,2.53059251840105,-1.0960647899592502,-1.2530673104566996,37.0,78.0,74.0,68.0,66.0,67.0,40.0,26.0,9.000000000000519,1693.5738506258876
223,2825.500043,9.960573506572391,7.128896457825364,1.3551568628929422,2.9595037058505826,-0.9665041408743376,-1.0356834946424034,20.0,77.0,74.0,68.0,66.0,67.0,40.0,34.0,9.000000000000519,1853.9302597362507
224,2825.655623,9.648882429441255,8.187119948743451,2.3208660251050173,5.211760570874027,-0.8830228087706358,-0.8104160800992397,36.0,77.0,75.0,68.0,66.0,67.0,40.0,34.0,9.000000000000519,1931.0652916181905
225,2825.819358,9.045084971874736,9.045084971874736,3.454915028125262,7.582890329655679,-1.1033004694876982,-0.6169012513215604,36.0,74.0,75.0,68.0,66.0,67.0,40.0,42.0,9.000000000000519,2248.8229132169035
226,2825.983797,8.187119948743447,9.648882429441255,4.6860474023534335,7.020965945368871,-0.5752309044003767,-0.3110554862484243,20.0,82.0,78.0,68.0,66.0,67.0,40.0,42.0,9.000000000000519,2343.084924786923
227,2826.138947,7.128896457825362,9.960573506572391,5.936906572928624,6.030375271937594,0.788805252079146,0.4157579549794992,20.0,90.0,87.0,68.0,66.0,67.0,40.0,42.0,26.0,2902.6530614017006
228,2826.302919,5.9369065729286215,9.960573506572391,7.128896457825363,5.2355763011254695,1.9630471728399224,1.250292649236926,20.0,89.0,90.0,69.0,66.0,67.0,32.000000000002515,42.00000000000258,32.00000000000334,2642.1249771495213
229,2826.458982,4.686047402353436,9.648882429441255,8.187119948743451,4.436212086790064,2.7006885047069655,2.255997250496221,19.0,87.0,96.0,69.0,67.0,67.0,32.000000000002515,42.00000000000258,34.0,2559.860005700388
230,2826.633801,3.454915028125264,9.045084971874736,9.045084971874736,6.388479971152576,3.6431215872995395,2.838489394111016,36.0,91.0,90.0,69.0,67.0,67.0,24.000000000020048,42.0000000000283,42.00000000004328,2631.0625866266573
231,2826.798004,2.32086602510502,8.187119948743451,9.648882429441255,6.0607319505343185,4.588252417916522,3.3954001496596495,20.0,92.0,93.0,70.0,67.0,67.0,24.000000000020048,42.0000000000283,42.00000000004328,2464.3986186479488
232,2826.953834,1.3551568628929438,7.1288964578253635,9.960573506572391,5.251741911735127,5.5674973703580815,3.5335706918132885,20.0,94.0,86.0,70.0,67.0,67.0,24.000000000020048,42.0000000000283,42.00000000004328,2361.528585481801
233,2827.134678,0.6184665997806821,5.9369065729286215,9.960573506572391,4.6027942416821865,6.211480562709211,3.9180941768467257,20.0,92.0,93.0,70.0,67.0,67.0,11.441297476159662,34.000000000002125,42.00000000000472,1881.3685039451643
234,2827.29847,0.15708419435684515,4.686047402353436,9.648882429441258,3.7671555111210284,6.019866116958406,4.504688996245318,18.0,85.0,97.0,70.0,68.0,67.0,9.000000000000362,34.00000000000119,42.00000000000145,1695.3889960282738
235,2827.474095,0.0,3.454915028125264,9.045084971874736,3.021497408099822,5.912626703926566,5.07227850758265,18.0,87.0,98.0,71.0,68.0,68.0,9.0,26.0,42.0,1438.7868830288237
236,2827.637645,0.0,2.3208660251050164,8.187119948743447,2.416964563556426,5.581212788992957,5.394225871086195,18.0,84.0,95.0,71.0,68.0,68.0,9.0,26.0,42.0,1369.5433467612033
237,2827.793044,0.0,1.355156862892941,7.128896457825362,1.771007637274653,5.441879776844036,5.722758812066689,17.0,86.0,97.0,71.0,68.0,68.0,9.0,26.0,42.0,1356.4310957226655
238,2827.967835,0.0,0.6184665997806799,5.9369065729286215,1.5229502826760135,5.370923210826872,5.96192264415246,19.0,86.0,96.0,71.0,68.0,69.0,9.0,11.741134307421422,34.0,899.6703049956852
239,2828.131629,0.0,0.15708419435684515,4.686047402353436,1.5436116786527658,4.928281020088576,6.591688851527711,20.0,82.0,105.0,71.0,68.0,69.0,9.000000000001084,9.00000000000131,32.00000000000324,694.9528346277982
240,2828.30716,0.0,0.0,3.454915028125264,1.1275200565285526,4.101592793826015,7.348088991781434,17.0,78.0,108.0,71.0,68.0,70.0,9.0,9.0,26.0,551.4595669986401
241,2828.479002,0.0,0.0,2.32086602510502,0.998878655289722,3.1567764217439844,7.248773382974396,19.0,76.0,93.0,71.0,68.0,70.0,9.000000000000036,9.000000000000028,13.35683555624151,379.65508208116586
242,2828.643448,0.0,0.0,1.3551568628929438,0.9626985450291126,2.349662953279303,7.156320346665965,19.0,76.0,96.0,71.0,68.0,70.0,9.0,9.0,9.0,259.60165628040534
243,2828.799004,0.0,0.0,0.6184665997806821,0.7773469992636488,1.3104785131888557,7.01682821267022,18.0,72.0,94.0,71.0,69.0,71.0,9.0,9.0,9.0,268.2461786593402
244,2828.954718,0.0,0.0,0.15708419435684404,0.28326019881572106,0.1915823197230644,6.832435137813964,16.0,70.0,93.0,70.0,69.0,71.0,9.0,9.0,9.0,289.48016584609223
245,2829.121885,0.0,0.0,0.0,-0.02904589412173353,-1.0454906208254366,6.9698464048239925,17.0,67.0,99.0,70.0,69.0,71.0,9.0,9.0,9.0,317.1872700317675
246,2829.297992,0.0,0.0,0.0,-0.4031920066081409,-2.3036258431291423,6.6992165938857715,16.0,65.0,90.0,70.0,70.0,71.0,9.0,9.0,9.0,375.32858604002877
247,2829.461551,0.0,0.0,0.0,-0.4308583475153225,-3.173577291113064,6.1839506348664015,18.0,67.0,86.0,70.0,70.0,71.0,9.0,9.0,9.0,427.62017300419757
248,2829.616949,0.0,0.0,0.0,-0.23126599283046945,-4.4147866950991945,5.377116854345753,19.0,61.0,79.0,69.0,70.0,71.0,9.0,9.0,9.0,453.7331325680882
249,2829.772542,0.0,0.0,0.0,-0.1919620384301841,-4.874868026163805,4.300929852482782,18.0,68.0,72.0,69.0,70.0,70.0,9.0,9.0,9.0,502.9306658875965
250,2829.928102,0.0,0.0,0.0,-0.03909371200958178,-4.813737259724221,3.551937134001191,19.0,71.0,76.0,68.0,69.0,70.0,9.0,9.0,9.0,473.6595890305535
251,2830.095019,0.0,0.0,0.0,-0.3461013582774908,-4.416158576058571,2.541171217836136,16.0,74.0,67.0,68.0,69.0,69.0,9.0,9.0,9.0,421.66429789824133
252,2830.258554,0.0,0.0,0.0,-0.5408559618865927,-4.032813565629179,1.4251582858360052,17.0,74.0,63.0,68.0,69.0,69.0,9.0,9.0,9.0,339.2285068368368
253,2830.433138,0.0,0.0,0.0,-0.6640690082609884,-3.9148234421519836,0.8247558046221548,17.0,72.0,70.0,68.0,69.0,68.0,9.0,9.0,9.0,271.3322821747389
254,2830.58871,0.0,0.0,0.0,-0.6094963552822183,-3.572057095911937,0.2141722783159592,18.0,75.0,66.0,68.0,68.0,68.0,9.0,9.0,9.0,248.15159355577765
255,2830.744412,0.0,0.0,0.0,-0.6870161035825011,-3.519236342426896,-0.27614747967796127,17.0,72.0,67.0,68.0,68.0,68.0,9.0,9.0,9.0,215.94639429894983
256,2830.918837,0.0,0.0,0.0,-0.9388729410808918,-3.443148675612094,-0.6632536188463294,16.0,73.0,67.0,68.0,68.0,68.0,9.0,9.0,9.0,206.73995850565493
257,2831.086747,0.0,0.0,0.0,-0.8662193556492466,-3.3597459702511676,-0.9777892795356093,18.0,73.0,67.0,68.0,68.0,68.0,9.0,9.0,9.0,201.34106874815825
258,2831.241906,0.0,0.0,0.0,-0.7399297142134995,-3.2921839285788885,-1.2333609868765691,18.0,73.0,67.0,68.0,68.0,68.0,9.0,9.0,9.0,195.02162243074463
259,2831.397312,0.0,0.0,0.0,-0.6384777120219778,-2.9490592549350514,-1.2425669168368723,18.0,76.0,71.0,68.0,68.0,67.0,9.0,9.0,9.0,190.4035126365246
260,2831.552818,0.0,0.0,0.0,-0.5562401212603949,-2.60839573426171,-1.2570493889420007,18.0,76.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,176.6937373193809
261,2831.719502,0.0,0.0,0.0,-0.17938479126242202,-2.428880094016176,-1.1810357196314545,20.0,75.0,72.0,68.0,68.0,67.0,9.0,9.0,9.0,164.89706226777213
262,2831.884568,0.0,0.0,0.0,0.03831873854619472,-2.207728772801054,-1.2963087163648654,19.0,76.0,68.0,68.0,68.0,67.0,9.0,9.0,9.0,157.97881128803613
263,2832.039788,0.0,0.0,0.0,0.025674381199173535,-1.718715144978024,-1.234487278709735,18.0,79.0,72.0,68.0,68.0,67.0,9.0,9.0,9.0,152.08062996893477
264,2832.195113,0.0,0.0,0.0,-0.017440206730544805,-1.7403982584404358,-1.2401531007521456,18.0,74.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,141.10641184794784
265,2832.352272,0.0,0.0,0.0,-0.20675714496136566,-2.0545854702630426,-1.3163189073349215,17.0,72.0,69.0,68.0,68.0,67.0,9.0,9.0,9.0,141.56594302552827
266,2832.524126,0.0,0.0,0.0,-0.08374976147074564,-1.8688331952325408,-1.3885822786702922,19.0,77.0,69.0,68.0,68.0,67.0,9.0,9.0,9.0,148.83170129790062
267,2832.687818,0.0,0.0,0.0,0.23834595580083784,-1.9020382002737688,-1.2982125859630333,20.0,74.0,72.0,68.0,68.0,67.0,9.0,9.0,9.0,145.00883984776556
268,2832.843428,0.0,0.0,0.0,0.06713719706990728,-2.184948565598227,-1.2920364982537833,17.0,72.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,145.16386029915122
269,2833.00486,0.0,0.0,0.0,-0.017573493003180563,-2.1668783638532294,-1.3089052679424187,18.0,75.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,151.48461615895056
270,2833.16055,0.0,0.0,0.0,0.10366349212645387,-2.089343471387605,-1.272698368705319,19.0,75.0,71.0,68.0,68.0,67.0,9.0,9.0,9.0,151.1677794091557
271,2833.327319,0.0,0.0,0.0,0.23509306473816904,-2.1235136213342445,-1.0837586653439304,19.0,74.0,74.0,68.0,68.0,67.0,9.0,9.0,9.0,149.09692820651188
272,2833.493076,0.0,0.0,0.0,0.03111383210277152,-2.172078586476581,-1.1465351610045675,17.0,74.0,69.0,68.0,68.0,67.0,9.0,9.0,9.0,149.30336446386946
273,2833.648657,0.0,0.0,0.0,-0.04621689399287776,-2.211129631318161,-1.1025837212795206,18.0,74.0,72.0,68.0,68.0,67.0,9.0,9.0,9.0,150.67417933495668
274,2833.80388,0.0,0.0,0.0,-0.2295414705410015,-2.338909757519483,-1.1828426152142903,17.0,73.0,69.0,68.0,68.0,67.0,9.0,9.0,9.0,151.63769178929863
275,2833.959405,0.0,0.0,0.0,-0.10217421274608585,-2.559465100331564,-1.1812231967741673,19.0,72.0,71.0,68.0,68.0,67.0,9.0,9.0,9.0,155.5921445232192
276,2834.125707,0.0,0.0,0.0,-0.2416631827127067,-2.6627931988753746,-1.1085254384753036,17.0,73.0,72.0,68.0,68.0,67.0,9.0,9.0,9.0,161.65020885632282
277,2834.289457,0.0,0.0,0.0,-0.4226586511868615,-2.8217787535041516,-0.9895067372732684,17.0,72.0,73.0,68.0,68.0,67.0,9.0,9.0,9.0,165.16794689383812
278,2834.444836,0.0,0.0,0.0,-0.568666319243111,-2.5874804451338926,-1.1800473307238963,17.0,76.0,67.0,68.0,68.0,67.0,9.0,9.0,9.0,171.28863669569523
279,2834.600176,0.0,0.0,0.0,-0.6870848299682248,-2.6026031759294708,-1.2005395065189488,17.0,73.0,71.0,68.0,68.0,67.0,9.0,9.0,9.0,164.2160037072705
280,2834.755855,0.0,0.0,0.0,-0.6283063910486999,-2.4860240317064384,-1.2230483179084106,18.0,75.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,165.39116442434883
281,2834.924324,0.0,0.0,0.0,-0.7022816065725732,-2.2530311791039033,-1.2525953693828162,17.0,76.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,161.5301533823474
282,2835.089454,0.0,0.0,0.0,-0.641257009708998,-2.4281012503640325,-1.3261417449866624,18.0,72.0,69.0,68.0,68.0,67.0,9.0,9.0,9.0,155.51415608239068
283,2835.244958,0.0,0.0,0.0,-0.5578775764156458,-2.1728426550600446,-1.446096691692624,18.0,77.0,68.0,68.0,68.0,67.0,9.0,9.0,9.0,160.17110084227116
284,2835.400391,0.0,0.0,0.0,-0.490650400630273,-1.9569363472375747,-1.4548021513728966,18.0,76.0,70.0,68.0,68.0,67.0,9.0,9.0,9.0,153.49884487856266
285,2835.556055,0.0,0.0,0.0,-0.5911438177208734,-1.8038365731552963,-1.3907499889623387,17.0,76.0,71.0,68.0,68.0,67.0,9.0,9.0,9.0,148.30129689340657
286,2835.724444,0.0,0.0,0.0,-0.8610592644385702,-1.871590327542958,-1.2788277004446356,16.0,74.0,72.0,68.0,68.0,67.0,9.0,9.0,9.0,145.18356235784162
