,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,J
151,2583.535412,2.32086602510502,8.187119948743451,9.648882429441255,9.530963538553918,4.666585569238042,4.044594358754893,43.0,89.0,94.0,69.0,68.0,64.0,24.0,42.0,42.0,2449.7251484939884
152,2583.699643,1.3551568628929438,7.1288964578253635,9.960573506572391,10.17423574400845,5.761286468516232,4.220535486755043,39.0,96.0,89.0,69.0,69.0,64.0,24.0,42.0,42.0,2463.2971156914127
153,2583.879765,0.6184665997806821,5.9369065729286215,9.960573506572391,10.805046540370695,6.60354657532022,4.4583139129772915,41.0,94.0,92.0,70.0,70.0,64.0,10.394264717260915,34.00000000000402,42.00000000000841,2037.178314245502
154,2584.043953,0.15708419435684515,4.686047402353436,9.648882429441258,11.360061337051006,6.955681066909234,5.3291225560779685,41.0,91.0,105.0,70.0,69.0,64.0,9.00000000000499,34.00000000001305,42.00000000001506,1950.322197800307
155,2584.207911,0.0,3.454915028125264,9.045084971874736,11.714334036787408,7.37242974830016,6.0753706940163825,40.0,93.0,103.0,71.0,69.0,65.0,9.0,26.0,42.0,1769.5095646683915
156,2584.382724,0.0,2.3208660251050164,8.187119948743447,11.885260711843067,7.176918657396083,6.657685389256758,39.0,87.0,103.0,71.0,69.0,66.0,9.0,26.0,42.0,1792.9202746725066
157,2584.559101,0.0,1.355156862892941,7.128896457825362,12.388304066863158,6.2209249141105385,7.130803829372803,43.0,80.0,103.0,71.0,69.0,67.0,9.0,26.0,42.0,1833.9285486655072
158,2584.739542,0.0,0.6184665997806799,5.9369065729286215,10.57339667385672,5.87861164215029,7.416062681350854,19.0,86.0,101.0,71.0,69.0,68.0,9.0,10.477459641786364,34.0,1356.3871653692624
159,2584.904647,0.0,0.15708419435684515,4.686047402353436,10.52441925370268,5.342868872457739,7.626490982442925,39.0,82.0,101.0,71.0,69.0,68.0,9.000000000001478,9.000000000001622,32.0000000000033,1022.3657690504442
160,2585.069042,0.0,0.0,3.454915028125264,8.984015393227157,4.438733878535548,7.797829828748495,19.0,78.0,101.0,71.0,70.0,69.0,9.000000000002363,9.000000000002386,26.000000000003634,891.451679235069
161,2585.235142,0.0,0.0,2.32086602510502,7.121473773431811,3.334508415429081,7.986680407709891,17.0,75.0,102.0,71.0,70.0,69.0,9.000000000001961,9.000000000002037,13.71443118340514,625.5550417497924
162,2585.411873,0.0,0.0,1.3551568628929438,5.477271777293166,1.6084683202265397,7.853123940427504,16.0,67.0,96.0,71.0,70.0,69.0,9.000000000000437,9.000000000000501,9.00000000000031,421.99545939780705
163,2585.576257,0.0,0.0,0.6184665997806821,3.8345689808420738,0.13858576927958932,7.878943001265893,13.0,68.0,100.0,70.0,71.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,359.68298044718625
164,2585.738067,0.0,0.0,0.15708419435684404,2.4384540823957987,-1.5122877118267193,7.3484206101123535,13.0,63.0,88.0,70.0,71.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,379.08387419622983
165,2585.894778,0.0,0.0,0.0,1.401549993466546,-3.1488020022232437,6.888226322768518,14.0,61.0,90.0,69.0,71.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,418.16750852114615
166,2586.050359,0.0,0.0,0.0,0.7721759194211233,-4.902214255053141,6.289851676724257,16.0,57.0,85.0,68.0,71.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,499.1581330586423
167,2586.206816,0.0,0.0,0.0,0.4939587870393014,-6.600387377522267,5.89925251674716,18.0,55.0,88.0,68.0,70.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,620.6826237915296
168,2586.389232,0.0,0.0,0.0,0.30840379771967763,-7.539136081877295,5.317130433219023,18.0,60.0,82.0,68.0,70.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,800.0278226969746
169,2586.554065,0.0,0.0,0.0,0.15681217293786798,-8.293751291892779,4.879092260782922,18.0,59.0,84.0,68.0,69.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,881.9460053828516
170,2586.709578,0.0,0.0,0.0,0.03357244715670582,-9.025341438719131,4.297582320236752,18.0,58.0,79.0,68.0,69.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,957.571131928685
171,2586.872672,0.0,0.0,0.0,0.029575074814184088,-9.832421556956021,3.722105604318081,19.0,56.0,78.0,68.0,68.0,70.0,9.000000000000437,9.000000000000501,9.00000000000031,1020.3925846839215
172,2587.040217,0.0,0.0,0.0,-0.1452508764073066,-10.24056390237913,3.3936443416908926,17.0,59.0,81.0,67.0,68.0,70.0,9.00000000000027,9.343932446840713,9.000000000000226,1100.4372772256193
173,2587.222028,0.0,0.0,0.0,-0.13671068634930084,-10.605543861423886,3.0598896445207036,19.0,58.0,79.0,67.0,68.0,70.0,9.000000000000384,9.689006783024533,9.000000000000568,1139.839752164167
174,2587.406516,0.0,0.0,0.0,0.00830190716596313,-10.539292742895096,2.7668733063914077,20.0,62.0,79.0,67.0,68.0,70.0,9.000000000000353,9.99485163220722,9.000000000000563,1170.631581656508
175,2587.568413,0.0,0.0,0.0,0.14610279282472005,-10.402730632952334,2.5291351849769805,20.0,62.0,79.0,67.0,68.0,70.0,9.000000000000353,9.99485163220722,9.000000000000563,1128.2023377717203
176,2587.724442,0.0,0.0,0.0,0.257552533609398,-10.485427526965566,2.435272497143673,20.0,60.0,81.0,67.0,68.0,69.0,9.000000000000353,9.99485163220722,9.000000000000563,1080.6701327538385
177,2587.884023,0.0,0.0,0.0,0.3480587787698992,-10.20967417242634,2.5291186517777806,20.0,64.0,84.0,67.0,68.0,69.0,9.000000000000353,9.99485163220722,9.000000000000563,1085.3240893275354
178,2588.039633,0.0,0.0,0.0,0.13327475797527022,-9.998437465392023,2.388905307369246,17.0,63.0,79.0,67.0,68.0,69.0,9.000000000000353,9.99485163220722,9.000000000000563,1046.9990074726045
179,2588.211308,0.0,0.0,0.0,-0.007010799232400444,-9.368340141057388,2.4691261997758467,18.0,68.0,84.0,67.0,68.0,69.0,9.000000000000183,9.76815317033633,9.000000000000291,1000.3254013771293
180,2588.387188,0.0,0.0,0.0,-0.0031081509342172353,-8.753134390699547,2.489239319485036,19.0,68.0,82.0,67.0,68.0,69.0,9.000000000000092,9.384757744030173,9.000000000000146,907.9241141161119
181,2588.551723,0.0,0.0,0.0,0.02047687081943561,-7.966825889117922,2.334646063955547,19.0,71.0,79.0,67.0,68.0,69.0,9.0,9.0,9.0,817.0875151082741
182,2588.707373,0.0,0.0,0.0,-0.05692226581248727,-7.26640734345236,2.4253525917269414,18.0,71.0,84.0,67.0,68.0,69.0,9.0,9.0,9.0,696.6348056156424
183,2588.870204,0.0,0.0,0.0,1.6855327106145324,-6.410164703273795,2.4041420574690706,37.0,74.0,81.0,67.0,68.0,68.0,9.0,9.0,9.0,614.5240952917736
184,2589.038595,0.0,0.0,0.0,1.8597193400767478,-5.748926038256531,2.205251540157005,20.0,73.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,516.2340038542886
185,2589.214896,0.0,0.0,0.0,3.277143824263626,-5.233481451264755,1.962558201953688,37.0,73.0,77.0,67.0,68.0,68.0,9.0,9.0,9.0,440.2546943506334
186,2589.382669,0.0,0.0,0.0,2.9588127051058253,-4.718416691826099,1.8546390270303474,18.0,74.0,79.0,67.0,68.0,68.0,9.0,9.0,9.0,402.2235864171654
187,2589.541019,0.0,0.0,0.0,4.032706762736982,-4.183166714588067,1.6397181571337613,36.0,75.0,76.0,67.0,68.0,68.0,9.0,9.0,9.0,350.7683491518259
188,2589.696923,0.0,0.0,0.0,3.4566411726256216,-3.5358766585967505,1.5320017167564357,17.0,77.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,327.7853179455122
189,2589.855555,0.0,0.0,0.0,2.6870790555483226,-3.1613965850681613,1.4167164511919603,18.0,75.0,77.0,67.0,68.0,68.0,9.0,9.0,9.0,271.8794736067629
190,2590.028269,0.0,0.0,0.0,2.2807820572128237,-2.8992382952534292,1.3617143617885086,20.0,75.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,234.7611998060956
191,2590.192654,0.0,0.0,0.0,1.9927581145030464,-2.8778194925728915,1.3278079547111927,20.0,73.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,214.9631826472679
192,2590.349354,0.0,0.0,0.0,3.295487518178267,-2.5171440009265957,1.002487299907898,36.0,77.0,72.0,67.0,68.0,68.0,9.0,9.0,9.0,209.67856674314905
193,2590.510689,0.0,0.0,0.0,4.779979589089079,-2.621392533486771,0.8230779850738505,37.0,72.0,75.0,67.0,68.0,68.0,9.0,9.0,9.0,209.36484321076014
194,2590.666327,0.0,0.0,0.0,4.174582909357527,-2.522336234084204,0.8592566838557922,18.0,75.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,249.66209278744418
195,2590.833574,0.0,0.0,0.0,3.4817137646582186,-2.6666225687634264,1.019382203667342,20.0,72.0,80.0,67.0,68.0,68.0,9.0,9.0,9.0,228.6173011089798
196,2591.00306,0.0,0.0,0.0,2.8712292475091026,-2.5582577678567535,0.8228559805518487,19.0,75.0,73.0,67.0,68.0,68.0,9.0,9.0,9.0,219.4784925344172
197,2591.158767,0.0,0.0,0.0,2.3548821272169485,-2.503498517622138,0.7370053719527867,19.0,74.0,76.0,67.0,68.0,68.0,9.0,9.0,9.0,199.71449983247027
198,2591.31411,0.0,0.0,0.0,1.8394151155650762,-2.288379466317595,0.5517197841720418,18.0,76.0,73.0,67.0,68.0,68.0,9.0,9.0,9.0,187.9753045820039
199,2591.470375,0.0,0.0,0.0,1.496208325011702,-2.360475446304943,0.567271642586261,19.0,73.0,77.0,67.0,68.0,68.0,9.0,9.0,9.0,171.40454328855313
200,2591.63761,0.0,0.0,0.0,1.2383915483938472,-2.6738329964907024,0.6725795404229435,19.0,71.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,170.6747314217797
201,2591.801814,0.0,0.0,0.0,1.0286207095266808,-2.4881264874765527,0.6192906335915223,19.0,76.0,75.0,67.0,68.0,68.0,9.0,9.0,9.0,181.84204158324388
202,2591.957912,0.0,0.0,0.0,0.8581447049930433,-2.3292685824387607,0.5933365004279767,19.0,75.0,76.0,67.0,68.0,68.0,9.0,9.0,9.0,172.75921555712824
203,2592.11377,0.0,0.0,0.0,0.7196609322006036,-2.3187577885502044,0.5338726157727023,19.0,74.0,75.0,67.0,68.0,68.0,9.0,9.0,9.0,165.9817686286048
204,2592.269769,0.0,0.0,0.0,0.703263391897611,-2.2346468987572106,0.6236134012925141,20.0,75.0,78.0,67.0,68.0,68.0,9.0,9.0,9.0,164.3521909186545
205,2592.43758,0.0,0.0,0.0,0.7105764536453056,-1.9529989815058952,0.6294156867622038,20.0,77.0,76.0,67.0,68.0,67.0,9.0,9.0,9.0,162.66361812098518
206,2592.601529,0.0,0.0,0.0,0.6200354045853289,-1.8754702437412967,0.6618820773941203,19.0,75.0,77.0,67.0,68.0,67.0,9.0,9.0,9.0,153.95781312848723
207,2592.757617,0.0,0.0,0.0,0.6219002071760051,-1.9506734606998717,0.5007983809931691,20.0,74.0,73.0,67.0,68.0,67.0,9.0,9.0,9.0,151.87628696615883
208,2592.913444,0.0,0.0,0.0,0.6444340454273971,-2.0317447109923257,0.47601800008765593,20.0,74.0,76.0,67.0,68.0,67.0,9.0,9.0,9.0,152.13328536654933
209,2593.069168,0.0,0.0,0.0,0.5663097650519977,-1.8087919966775514,0.4885768515478639,19.0,77.0,76.0,67.0,68.0,67.0,9.0,9.0,9.0,154.28183269465399
210,2593.236237,0.0,0.0,0.0,0.3860419872534502,-1.8540481001542652,0.2998977419621447,18.0,74.0,72.0,67.0,68.0,67.0,9.0,9.0,9.0,147.94504822991016
211,2593.400312,0.15708419435684462,0.0,0.0,0.3154513785492412,-1.4733235440941466,0.20312483605684495,19.0,79.0,74.0,67.0,68.0,67.0,9.0,9.0,9.0,147.01122762356025
212,2593.556251,0.6184665997806821,0.0,0.0,0.18306074302498443,-1.4443062895841963,0.14659868488035022,18.0,75.0,74.0,67.0,68.0,67.0,9.0,9.0,9.0,137.018470209669
213,2593.712906,1.3551568628929422,0.0,0.0,0.05454146665264581,-1.4088641529159054,0.10039578771375979,18.0,76.0,74.0,67.0,68.0,67.0,9.0,9.0,9.0,137.65753517040878
214,2593.877142,2.3208660251050173,0.0,0.0,-0.049549696415971844,-1.454325614604189,0.11239296268990984,18.0,75.0,75.0,67.0,68.0,67.0,9.0,9.0,9.0,144.92549687269894
215,2594.044528,3.4549150281252627,0.0,0.0,-0.037945224946325684,-1.4159101893828927,0.1824021511433691,19.0,76.0,76.0,67.0,68.0,67.0,24.0,9.0,9.0,506.699004562795
216,2594.208939,4.6860474023534335,0.15708419435684404,0.0,-0.00789267694244744,-1.1715687311668908,0.39854068347730376,19.0,78.0,79.0,67.0,68.0,67.0,24.0,9.0,9.0,419.22722685261135
217,2594.368564,5.936906572928624,0.6184665997806821,0.0,-0.07995976427768792,-1.220430463598787,0.3082399013351367,18.0,75.0,73.0,67.0,68.0,67.0,24.0,9.0,9.0,461.11746565688736
218,2594.528497,7.128896457825364,1.3551568628929422,0.0,0.033018804816590475,-1.5150533051642905,0.3687875845356028,20.0,73.0,77.0,67.0,68.0,67.0,32.0,9.0,9.0,766.6782297442977
219,2594.685874,8.187119948743451,2.3208660251050164,0.0,0.16645440365061814,-1.7946363750325884,0.3624581071818147,20.0,73.0,75.0,67.0,68.0,67.0,32.0,9.0,9.0,834.0022292894282
220,2594.855642,9.045084971874736,3.4549150281252627,0.0,0.08194334358774213,-1.5403123001716557,0.2858106710134778,18.0,78.0,74.0,67.0,68.0,67.0,40.0,26.0,9.0,1621.0251654928527
221,2595.025186,9.648882429441255,4.6860474023534335,0.15708419435684404,-0.12419942225162384,-1.6148761075123723,0.262750084049471,17.0,74.0,75.0,67.0,68.0,67.0,40.0,26.0,9.0,1560.8414006057046
222,2595.180575,9.960573506572391,5.9369065729286215,0.6184665997806815,1.9950064457330212,-1.6637784046849884,0.4533451175669776,41.0,75.0,79.0,67.0,68.0,67.0,40.0,26.0,9.0,1726.462132846912
223,2595.336482,9.960573506572391,7.128896457825364,1.3551568628929422,2.097998996840605,-1.4894148992373537,0.5513987724247045,19.0,77.0,77.0,67.0,68.0,67.0,40.0,34.0,9.0,1971.4347304035814
224,2595.49529,9.648882429441255,8.187119948743451,2.3208660251050173,3.8330462075372314,-1.2105156042198448,0.5593461143889997,41.0,78.0,76.0,67.0,68.0,67.0,40.0,34.0,9.0,2065.380643054531
225,2595.662317,9.045084971874736,9.045084971874736,3.454915028125262,5.895761883215709,-0.7719367753847335,0.3570259195712331,43.0,80.0,72.0,67.0,68.0,67.0,40.0,42.0,9.0,2352.6335248293394
226,2595.826266,8.187119948743447,9.648882429441255,4.6860474023534335,7.4136154926617035,-0.08652445402310027,0.6959613378109544,41.0,83.0,83.0,68.0,68.0,67.0,40.0,42.0,9.0,2327.6788019100354
227,2595.982054,7.128896457825362,9.960573506572391,5.936906572928624,8.315016083979184,0.9158333324421171,1.4860754251521255,38.0,87.0,91.0,68.0,68.0,67.0,40.0,42.0,26.0,2831.374345035858
228,2596.145991,5.9369065729286215,9.960573506572391,7.128896457825363,9.658987571043086,2.1958707456462587,2.4095338281651175,45.0,91.0,95.0,69.0,68.0,67.0,32.00000000000427,42.00000000000453,32.00000000000555,2611.5238831959723
229,2596.301436,4.686047402353436,9.648882429441255,8.187119948743451,10.704278104021672,3.3166493253991147,3.498090961506846,43.0,91.0,101.0,69.0,69.0,67.0,32.00000000000427,42.00000000000453,34.0,2556.1208204467607
230,2596.477822,3.454915028125264,9.045084971874736,9.045084971874736,11.125273505134631,4.033254938285653,4.1477599913038645,39.0,89.0,95.0,69.0,69.0,67.0,24.0,42.0,42.0,2642.411365198827
231,2596.641679,2.32086602510502,8.187119948743451,9.648882429441255,11.76953494468493,4.670076998598074,4.511195666931362,43.0,90.0,93.0,70.0,70.0,67.0,24.0,42.0,42.0,2551.9810888966185
232,2596.797478,1.3551568628929438,7.1288964578253635,9.960573506572391,12.377132467281113,5.689370455155572,4.736562240640464,43.0,95.0,92.0,70.0,70.0,67.0,24.0,42.0,42.0,2573.419222074448
233,2596.970413,0.6184665997806821,5.9369065729286215,9.960573506572391,12.67720850833185,6.3320122081192025,5.107984242125635,41.0,92.0,96.0,70.0,71.0,67.0,10.16540687963126,34.000000000012975,42.00000000002606,2153.1086348062295
234,2597.134865,0.15708419435684515,4.686047402353436,9.648882429441258,10.861256769888394,6.886339585946692,5.601352188974405,20.0,93.0,99.0,70.0,71.0,67.0,9.0,34.0,42.0,2049.282501935283
235,2597.310857,0.0,3.454915028125264,9.045084971874736,10.779477831945597,7.069863254752901,6.082954814550859,39.0,90.0,100.0,71.0,71.0,68.0,9.000000000003187,26.00000000000541,42.00000000000819,1717.1793590581863
236,2597.487661,0.0,2.3208660251050164,8.187119948743447,11.305308127517558,6.4841341976064655,6.583364855475803,41.0,83.0,102.0,71.0,72.0,68.0,9.000000000003187,26.00000000000541,42.00000000000819,1707.9829352967797
237,2597.65156,0.0,1.355156862892941,7.128896457825362,11.671578977682154,6.2493267573567906,7.010934467067854,40.0,87.0,102.0,71.0,71.0,69.0,9.000000000003187,26.00000000000541,42.00000000000819,1746.3491405498683
238,2597.824194,0.0,0.6184665997806799,5.9369065729286215,12.138791692397344,6.047804463547418,7.209074333751464,42.0,86.0,99.0,71.0,72.0,69.0,9.000000000000675,10.53981545749162,34.000000000001094,1306.4557475660845
239,2597.990006,0.0,0.15708419435684515,4.686047402353436,12.271744843039322,5.958396109461708,7.685261370345411,39.0,87.0,106.0,71.0,70.0,70.0,9.0,9.0,32.0,1147.9192271406023
240,2598.154072,0.0,0.0,3.454915028125264,10.395040246792414,5.61818975731012,7.800029921626256,19.0,84.0,99.0,71.0,70.0,70.0,9.000000000003096,9.000000000003338,26.000000000004615,1062.517270568564
241,2598.332097,0.0,0.0,2.32086602510502,8.266546575574663,4.606880766264277,7.916643626358009,17.0,77.0,101.0,71.0,70.0,70.0,9.000000000002386,9.000000000002666,14.002640182068594,793.4249303493401
242,2598.514657,0.0,0.0,1.3551568628929438,6.31160376165619,2.6808736420699653,7.53780751124349,15.0,67.0,91.0,71.0,70.0,70.0,9.000000000000151,9.00000000000021,9.000000000000082,539.5446753481506
243,2598.67033,0.0,0.0,0.6184665997806821,4.299510142528186,1.1048770904800138,7.1729805332876735,11.0,69.0,92.0,70.0,70.0,70.0,9.000000000000151,9.00000000000021,9.000000000000082,391.42062210980197
244,2598.826064,0.0,0.0,0.15708419435684404,2.7752754057203743,-0.4183898931410823,6.938708196258166,13.0,66.0,93.0,69.0,71.0,71.0,9.000000000000151,9.00000000000021,9.000000000000082,336.6997839871311
245,2598.982215,0.0,0.0,0.0,1.772090470244923,-1.7180639659613097,6.858330229190606,15.0,66.0,95.0,69.0,71.0,71.0,9.000000000000151,9.00000000000021,9.000000000000082,349.1725938830592
246,2599.139974,0.0,0.0,0.0,0.6134003089672457,-3.2534874070489828,6.566052102271342,11.0,61.0,90.0,69.0,71.0,71.0,9.000000000000151,9.00000000000021,9.000000000000082,400.08482656121987
247,2599.316089,0.0,0.0,0.0,-0.12301515225063309,-4.027204719590375,5.927730533447078,14.0,67.0,83.0,69.0,71.0,71.0,9.000000000000151,9.00000000000021,9.000000000000082,482.54118443107495
248,2599.481983,0.0,0.0,0.0,-0.5618421120388031,-4.818420591218354,5.4347430880136836,15.0,64.0,85.0,69.0,71.0,71.0,9.000000000000151,9.00000000000021,9.000000000000082,505.8291704434755
249,2599.637665,0.0,0.0,0.0,-0.7063992050873642,-4.94845835969819,4.759430515676908,17.0,70.0,79.0,68.0,70.0,70.0,9.000000000000151,9.00000000000021,9.000000000000082,550.3145743360382
250,2599.793365,0.0,0.0,0.0,-0.8792406769258063,-4.833414609639532,3.8490750615320852,16.0,71.0,73.0,68.0,70.0,70.0,9.000000000000151,9.00000000000021,9.000000000000082,516.1155607456573
251,2599.949664,0.0,0.0,0.0,-0.8488550953826524,-4.817474075714099,2.9474903988967567,18.0,70.0,71.0,68.0,70.0,70.0,9.000000000000151,9.00000000000021,9.000000000000082,447.7902343628156
252,2600.117107,0.0,0.0,0.0,0.9472800011511435,-4.249242558066663,2.095885650878545,36.0,76.0,69.0,68.0,69.0,69.0,9.000000000000151,9.00000000000021,9.000000000000082,395.9504800864247
253,2600.301148,0.0,0.0,0.0,1.0472674475270318,-3.7595420672101194,1.5816874244668861,18.0,75.0,73.0,68.0,69.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,305.664377891563
254,2600.457687,0.0,0.0,0.0,0.750192024729085,-3.576762144673557,1.0581680315520177,18.0,73.0,70.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,256.01622719348245
255,2600.613535,0.0,0.0,0.0,0.7069143108306479,-3.4694881287505646,0.6001873919380567,20.0,73.0,70.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,230.2102219872973
256,2600.769446,0.0,0.0,0.0,0.7141132915129684,-3.4775900899371512,0.2781990242701111,20.0,72.0,71.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,214.3653135964641
257,2600.936774,0.0,0.0,0.0,0.6229416307016182,-3.4086082492929157,0.12657394244570686,19.0,73.0,73.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,209.00021051213503
258,2601.102205,0.0,0.0,0.0,0.5281481450270471,-3.235467773348035,-0.1739250833339474,19.0,74.0,69.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,203.10269782827754
259,2601.258261,0.0,0.0,0.0,0.547637371601998,-2.978393316933071,-0.36185516827064923,20.0,75.0,71.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,191.1799502255916
260,2601.414481,0.0,0.0,0.0,0.3919438184974027,-2.845457478524166,-0.5421032261732854,18.0,74.0,70.0,68.0,68.0,68.0,9.000000000000151,9.00000000000021,9.000000000000082,178.77234697901486
261,2601.570444,0.0,0.0,0.0,0.12770135401428906,-2.854621490177663,-0.6994569824871952,17.0,73.0,70.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,172.2946823231086
262,2601.737949,0.0,0.0,0.0,1.7191100221583064,-2.978474408133774,-0.5791520539714932,36.0,72.0,75.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,171.83498937228455
263,2601.902384,0.0,0.0,0.0,1.6745877562832172,-3.0031832673992374,-0.5769401234467386,18.0,73.0,72.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,184.52068038974255
264,2602.058523,0.0,0.0,0.0,1.355992672934538,-2.9060968763634953,-0.7072750895826267,19.0,74.0,70.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,185.0021789170509
265,2602.214006,0.0,0.0,0.0,3.045693795808813,-2.90302833247178,-0.7348033176086393,39.0,73.0,72.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,177.98122627599497
266,2602.376175,0.0,0.0,0.0,4.735688876554654,-2.825500231369821,-0.6857732731588295,38.0,74.0,73.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,201.42761823568134
267,2602.54581,0.0,0.0,0.0,4.1581307884529615,-2.2610212390671403,-0.5860380806141485,18.0,79.0,74.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,243.15388678584424
268,2602.709366,0.0,0.0,0.0,3.275597091502016,-2.3723306399526134,-0.544223112982654,18.0,72.0,73.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,209.431628895585
269,2602.871972,0.0,0.0,0.0,2.758593153096104,-2.513033762642354,-0.6203209319210332,20.0,73.0,71.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,190.13678935121732
270,2603.028312,0.0,0.0,0.0,2.380876889502014,-2.7004286357668392,-0.6040649220524985,20.0,72.0,73.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,183.656550163668
271,2603.184056,0.0,0.0,0.0,1.880894716232067,-2.7771642644646692,-0.5691394575970117,18.0,73.0,73.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,183.21031222661958
272,2603.352822,0.0,0.0,0.0,1.5294606573694778,-3.1069238920418747,-0.441899663378158,19.0,70.0,75.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,179.1441623502922
273,2603.52251,0.0,0.0,0.0,1.169257001890301,-2.86039610619166,-0.4661027659679853,18.0,76.0,72.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,188.494184494875
274,2603.678067,0.0,0.0,0.0,0.8557242772090949,-2.5352468196844775,-0.41888812500333206,18.0,76.0,74.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,176.1559761114025
275,2603.833896,0.0,0.0,0.0,0.7935328906846408,-2.753720423946225,-0.3091005654542234,20.0,71.0,75.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,163.45614548651199
276,2603.991821,0.0,0.0,0.0,0.6882338463992657,-2.746398721952374,-0.2591624499293266,19.0,74.0,74.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,171.38316166285733
277,2604.159326,0.0,0.0,0.0,0.5812941823761317,-2.2921913086530976,-0.32871087989680303,19.0,78.0,72.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,171.13337350811895
278,2604.323116,0.0,0.0,0.0,0.4946901772004786,-2.322062149526829,-0.10871633022786664,19.0,73.0,78.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,155.3524063659753
279,2604.478585,0.0,0.0,0.0,0.23219144984957651,-2.3550977976292478,-0.16329455726685893,17.0,74.0,72.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,157.41382498262993
280,2604.634308,0.0,0.0,0.0,1.9958832769916834,-2.4557060819103897,-0.22304596270568267,38.0,73.0,73.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,157.84200970410228
281,2604.789805,0.0,0.0,0.0,2.132854563114453,-2.4620514579894337,-0.3591478899275127,20.0,74.0,71.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,171.6481969889469
282,2604.956921,0.0,0.0,0.0,1.6727023343795624,-2.6385037383341885,-0.3422124904338988,18.0,72.0,74.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,172.94720194028912
283,2605.1208,0.0,0.0,0.0,1.4554837429385608,-2.5351151766859705,-0.2961709226493805,20.0,75.0,74.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,173.25960859104208
284,2605.276305,0.0,0.0,0.0,1.1299439341197022,-2.676846752723409,-0.20968675918914892,18.0,72.0,75.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,168.04347521766218
285,2605.431802,0.0,0.0,0.0,0.9195046163148077,-2.8549060764433563,-0.12886797762578706,19.0,72.0,75.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,171.02835935483435
286,2605.587393,0.0,0.0,0.0,2.4036217761760494,-2.7102871576894056,-0.2122012979762622,36.0,75.0,72.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,177.15093266786235
287,2605.75418,0.0,0.0,0.0,2.4221367595267758,-2.6268205183441307,-0.06386320632170772,20.0,74.0,77.0,68.0,68.0,67.0,9.000000000000151,9.00000000000021,9.000000000000082,185.8416418515785
